user,sku,category,query,click_time,query_time
7527b2ccf4a3ae46eb599196a80d9581c84d1c4a,9927328,abcat0701002,Batman,44:05.2,43:53.6
75281f8585eedc121103b7431018d833ce2843ef,8438032,abcat0701002,Assassins Creed,47:40.1,45:06.3
7528734024b66726147675e3007b3d6f266b050e,2078113,abcat0701002,x box 360,37:17.4,36:51.0
752d35be173d036fb0e6c6102cf3665d999c1eb1,1228939,abcat0701002,Rage,05:53.8,05:44.2
7530b0253bcdc11fed7ea167251471529e36b697,2613542,abcat0701002,Assassins creed revelation,04:30.4,03:07.2
753118245e0ce9f0e84d131cc4af92ce707547a8,9902347,abcat0701002,Xbox 360 consul,17:09.2,16:52.7
7531d11e833d2e94d2e423a34a62aa71a93d6486,2541184,abcat0701002,dead island,44:53.4,44:42.9
7534188cc0084d3da4f871136dadc5e1b2f3ad90,2541184,abcat0701002,dead island,16:09.7,15:34.7
7535d823c0d3c4e2360fc0a097141e30e2178480,2671044,abcat0701002,xmen destiny,05:10.3,03:36.6
753ae3a085c1718487b410cd63c9952f48fe1e88,2107458,abcat0701002,xbox,40:40.7,38:22.0
753d9c3c102faf85a1e638c883995dce0360e202,9691527,abcat0701002,prince,38:58.5,38:25.3
753ef06edf3938cf7f52ab763826e0a45877b0f5,9854804,abcat0701002,Gears 3,38:25.9,38:13.9
754087236737a7c9e840aa4a6b17a5bbf74bf0ee,2375195,abcat0701002,Madden 12,39:25.8,39:05.4
7541e605867f0c9701cd5fc79ee89ab58fbda8d9,2541184,abcat0701002,dead island,20:25.3,20:01.3
7541f63f3d808a28f93d23ad58c889690ffcb2a4,2173065,abcat0701002,Arkhangelsk city,37:00.8,36:46.3
7544479f85205681b170c7d00f214d01c346e24b,2095189,abcat0701002,skyrim,52:49.4,51:50.0
754653e68fbfd0bca6218944f9b5e08697d6904c,9460736,abcat0701002,Forza,44:51.7,44:06.0
75465ba76a7e95ed0b002056da2c848da4df7b7f,2467129,abcat0701002,Gears of war 3,59:41.6,59:06.4
754b68fd2bf0e83bbbf5c3dc7405f0d04ed180d3,2078113,abcat0701002,forza4,31:00.5,30:02.3
754dc7ea24d1b7f052b1c11a524f997608fad599,2807036,abcat0701002,NHL 12,43:16.1,43:07.1
754ff3d1f427f2973a3eea13513d89f6720a1f7d,2173065,abcat0701002,Batman,48:50.6,48:39.7
75566b3476dbad7cdc5929a2ac65683ed0ca3609,2945052,abcat0701002,MacBook,39:47.5,35:17.3
7557a456e8ccd9c1bf3fa474ef972f705bbb1ae5,9854804,abcat0701002,Gears of war 3,41:23.0,41:12.9
7559c57cba0a1205d0e1a180852c844f811bea99,9713872,abcat0701002,halo,38:05.2,36:52.5
7559c57cba0a1205d0e1a180852c844f811bea99,2856517,abcat0701002,halo,38:33.4,36:52.5
755bcfb7f7eb84c65f68628632ea819e8e63dde4,2078113,abcat0701002,x-box 360,59:38.4,59:03.8
755c03f7fe4939406182e0627c96877940eb57a5,2633149,abcat0701002,rocksmith,49:00.8,48:39.8
755df09ffcca0a0dd0532d8f83ee036a36bb49c3,2078113,abcat0701002,xbox 360,08:30.2,08:02.8
7561903c2011f8514ecab3235d062a137a610ddc,2078113,abcat0701002,xbox360,22:46.0,22:16.9
7568aace4561826c48c4cddd18b95c70f72c9abf,2670133,abcat0701002,Mw3,02:23.3,01:46.4
7569b1ad52afd40d648ab0cf4b74ae96c0023288,9854804,abcat0701002,Gears of war 3,59:36.7,59:18.4
756f950aed6bd202b758a472de97b29d58020d0d,9854804,abcat0701002,xbox games,28:21.8,28:06.8
7571871d12a72100d69045d264efd5c539ca37e4,2541184,abcat0701002,Dead island,31:48.7,31:33.7
757200135c082f159d222ecc6ec24ca4fc94b53d,2107458,abcat0701002,Battlefield3,39:30.3,38:04.7
757557728bc5fdfd3eb173da9c737a2d9f91c50c,2704058,abcat0701002,fifa 12,11:36.8,11:25.0
7576c37ae17a001826031a9d98917ad869d46e55,3668336,abcat0701002,Battlefield 3,14:38.9,14:08.2
7576c37ae17a001826031a9d98917ad869d46e55,2107458,abcat0701002,Battlefield 3,15:12.0,14:08.2
75824236d91d9f37f7349e80d77214c6fb6ee285,2953607,abcat0701002,Forza,45:38.6,44:59.0
758437af969ca82df14c90415c7891eab24575de,1092494,abcat0701002,Driver,54:27.2,53:59.8
7584fbde1d4dd449fbc57ee3432afdf975c67d24,3152127,abcat0701002,Pro evolution soccer 2012,29:41.0,29:12.3
75889a81ea2e3b974e34690166d9f656d2461a87,3552327,abcat0701002,dragon ball z,15:31.0,14:57.3
7588b1d6487800558cb59c867855d9b56f603742,2633149,abcat0701002,Rocksmith,37:03.4,36:46.8
7588b1d6487800558cb59c867855d9b56f603742,2633103,abcat0701002,Rocksmith xbox,38:34.0,38:07.0
758d2ede339fbdf25ed17638a1bb9f42b387b0dc,9902347,abcat0701002,Psp 3000 game bledy ro,31:40.9,30:04.7
759119c09ce114483f66564e75068e8f5c66cac4,2628429,abcat0701002,sd1000,50:57.1,48:21.2
7592081137a971f610d7b761f32e2f4d78e10db3,2633149,abcat0701002,Rocksmith,01:19.2,00:57.7
75928abc7fd75d46eda1403236ed66d5c709123f,2107458,abcat0701002,Battle field 3,49:49.3,48:34.3
7595e4986627463d46023a0c6b055c56e9f59d26,9707935,abcat0701002,UFC,22:20.5,18:25.7
7595e4986627463d46023a0c6b055c56e9f59d26,2432276,abcat0701002,UFC trainer,22:49.9,22:41.8
75969e2adec81b612d5bb230212fc6e20c2f4144,2670133,abcat0701002,Gears of war,37:32.9,36:23.5
75979f6e36cf499d8c90a0a1ed7e8031dbe825d6,2670133,abcat0701002,call of duty: modern warfare 3,59:57.9,59:38.8
7597fc1c60dafa263a0db97d32b7d2e79ae52184,9092563,abcat0701002,Mortal kombat,44:52.5,44:35.7
75983fae64b287788d258163d821c99f1cc00500,2467129,abcat0701002,Gears of war 3,25:38.2,25:00.0
7598b3a09005e272bd66f9ce3a1dff667db54ae5,2953607,abcat0701002,forza,23:51.6,23:22.8
759a8b22ee5179d6f88c6e6db0b9e17fef309a4d,9276473,abcat0701002,Modern Warfare 2,10:45.7,10:19.5
759b63137f44923a1ae18c97b88542bcc78ea6dc,2541184,abcat0701002,Dead island,33:57.2,33:45.4
759c691096b816fda80e91a1bc7dfc41fce1cdf7,3046603,abcat0701002,batman,17:07.6,15:44.0
759c9918436a063a6770158ae86141da9fa282f0,3455398,abcat0701002,xbox 360 elite,03:54.9,03:21.5
759d1b54c4c44f15da11580c1d68109bb63f74f5,2375195,abcat0701002,madden 12,07:20.7,06:08.4
75a3045c8ce741991f7e5194b335e38892973121,2945052,abcat0701002,Call of duty,02:32.5,01:47.4
75a351016e16985c95dccbf341138ba5497173d1,2340293,abcat0701002,Ncaa,07:01.7,06:51.6
75a3f0a38e11655171786b87b803834c88c2de58,9854668,abcat0701002,OnlineMidnightSale_Home_Theater,07:38.6,04:59.7
75a71be0e379038852392adf4eac74c5ceb4921b,2095189,abcat0701002,Skyrim,42:32.5,42:25.0
75a92e8e95118541aa590a44a3ad00032e3123ee,3559578,abcat0701002,Red dead redemption,00:14.5,59:01.7
75a97cc398a1fb05deb0d476a9cb717bb074b81d,9854804,abcat0701002,gears of war 3,27:48.6,26:57.3
75aa1e7b7b0d2d9628e83aa5b99b166507c4adaf,2173065,abcat0701002,batman arkham city,46:49.3,46:40.0
75aba07ade75fbc6bdd5ea40e626a73f3ecf4701,9701377,abcat0701002,Fallout,11:02.4,10:51.4
75b4484a116eb3bd0139234b4fb01b8c84207e20,2704058,abcat0701002,FIFA,19:55.9,19:33.8
75b4484a116eb3bd0139234b4fb01b8c84207e20,1011491,abcat0701002,FIFA,20:35.2,19:33.8
75b6b549034b3dc8773fe9598893e374621248ee,2807036,abcat0701002,NHL 12,29:09.0,29:01.8
75b6b549034b3dc8773fe9598893e374621248ee,3301556,abcat0701002,F1 2011,43:52.5,43:26.6
75b8137c0c248df615a8dcb91e831ef6462d3e4d,3046603,abcat0701002,Arkhan city,55:11.3,54:25.3
75b82d762a794fcd9d4ef7ccf106c4fa2d00f5a4,2541184,abcat0701002,Xbox dead island,51:51.1,51:17.5
75ba39b5e8e13b0ed0f0c46a3442c1bd099068d6,8534204,abcat0701002,Crash game,37:03.8,35:15.1
75bbe44a72b18159ef5a580988323494de30a960,1515341,abcat0701002,Zumba,27:36.5,27:25.1
75bf36a8ef71a5436cc95e9eedfaea52264f8c35,2633103,abcat0701002,Rocksmith,00:10.2,00:05.2
75bf36a8ef71a5436cc95e9eedfaea52264f8c35,3046066,abcat0701002,Rocksmith,00:39.6,00:05.2
75c163c69c4e615e8bf94fda0e8f7f63be903106,2202037,abcat0701002,Deus Ex,09:05.1,06:58.2
75c1fc6bddf1e2c6c22bcc8000099013d00c1d18,9854804,abcat0701002,gears of war,42:16.3,42:05.7
75c1fc6bddf1e2c6c22bcc8000099013d00c1d18,8760398,abcat0701002,gears of war,42:52.0,42:05.7
75c1fc6bddf1e2c6c22bcc8000099013d00c1d18,1052221,abcat0701002,marvel,54:48.9,54:18.8
75c52d72f7ac29bde30b2460ce711ecc6109f4b1,2945052,abcat0701002,Mw3 hardened,06:23.7,06:11.5
75c531f9ac9efe0086c33211e9def3fc3406d7b8,1228939,abcat0701002,How,18:30.8,15:25.0
75c531f9ac9efe0086c33211e9def3fc3406d7b8,2856544,abcat0701002,How,18:41.4,15:25.0
75c604a0355c015b4bf48ede7292b4d7a82f7696,3001046,abcat0701002,Saints row,22:46.2,21:13.9
75c7852097bdc6b434fcb9d59ed216c371a178ed,2945052,abcat0701002,Call of duty: modern warfare 3 hardened edition,52:26.9,51:30.2
75c7852097bdc6b434fcb9d59ed216c371a178ed,2945052,abcat0701002,Modern warfare 3 hardened edition,41:45.7,41:34.8
75c8a98f8254f8974b9f9d87e06c8a9854ec992e,1251132,abcat0701002,Deus ex,08:31.4,07:34.5
75c9cea4781f4ba0eae1bdc3b8a65930083af462,2467183,abcat0701002,gears of war 3,01:26.5,00:32.9
75cb9b2e83471c1d2d9716e107f6a0dd7cf3cfbb,1004622,abcat0701002,ghost recon future soldiers,14:26.4,13:56.4
75cfbb303d7a1da96bcc25c4c013f01fa4f5778c,2670133,abcat0701002,Call of duty,21:31.2,21:03.5
75d025909939bd6d10af3ab72de34b4d040b6f3d,2107458,abcat0701002,Crysis 2,21:21.2,19:16.2
75d025909939bd6d10af3ab72de34b4d040b6f3d,2107458,abcat0701002,Battlefield 3,43:41.3,42:55.7
75d195de954a545525520ab483a501710c03bfa7,2945052,abcat0701002,Laptop xbox,45:56.4,42:20.5
75d1c9a2b46667212881120de3e54429fc38329e,1974315,abcat0701002,wwe,10:16.9,10:05.4
75d251f63e6f160a29cc9e5d39491975c1aff1fd,2670133,abcat0701002,Mw3,02:03.4,01:54.9
75d48d49e781d86e4be3b04f4c15a0dfe2067127,2540079,abcat0701002,Xbox live,27:27.8,25:21.0
75d81d56a5f0876b6eb5b6e343cdec8a81a726ac,2802508,abcat0701002,just dance 3,11:43.0,10:37.6
75d9bd60154f612727cea538859ebbb176c1fc7c,3559471,abcat0701002,Jurassic park,47:22.4,46:18.8
75db436b3a9ea616b3d8e89f1b30cbb7a27f0c0a,3046066,abcat0701002,2371074 2126339 2126108,12:20.7,08:50.9
75dc79c472abc3bff88d189d4bb225612c41907d,1580049,abcat0701002,xbox games,14:54.6,14:45.6
75dd127c2c39eafdaa1ed0638ab096d1289298f1,2541184,abcat0701002,Dead island,27:19.8,27:08.5
75df8034ee6e7f78a9725ee7a3759c6d9690e65b,2633149,abcat0701002,Rocksmith,16:33.4,16:22.1
75e01c61e679e4c88a6d8c5f35bdaf6352e537a7,2078113,abcat0701002,Forza 4,35:12.6,35:06.7
75e059f84c184e3b24be0b954c0350f5f7ec8f9e,2670133,abcat0701002,Call of duty,44:14.9,43:55.9
75e059f84c184e3b24be0b954c0350f5f7ec8f9e,2095189,abcat0701002,Skyrim,45:43.4,45:35.6
75e059f84c184e3b24be0b954c0350f5f7ec8f9e,9701377,abcat0701002,New Vegas,46:16.7,46:11.3
75e0da9c2d04ae4b41aa66583c16fcdabf0d50ea,2107458,abcat0701002,Battlefield 3,15:17.3,14:37.6
75e0f2bbe1e503dc6871d5dc5b5dfaff08d8752a,2670133,abcat0701002,mw3,14:03.4,13:47.4
75e27a553ed20aff9eeb8eb92247d8af71ad3e69,2807036,abcat0701002,Nhl 12,48:05.8,47:57.3
75e27a553ed20aff9eeb8eb92247d8af71ad3e69,9854804,abcat0701002,Gears of war 3,20:17.8,19:53.5
75e27a553ed20aff9eeb8eb92247d8af71ad3e69,3046603,abcat0701002,Arkham city,00:16.4,59:49.0
75e2b5bcbb4450424d653f56b4a18c4df8f07259,2432276,abcat0701002,ufc,49:40.6,48:28.4
75e3e32588679cab1befd98484e15420c4ec0803,8534204,abcat0701002,crash bandicoot,25:25.5,23:28.8
75ea81d16896dc25ba33e3d892f04ce8b3916f5f,2107458,abcat0701002,battlefield3,31:07.5,30:04.3
75ea898875397238d3310b65d2e1a8e9e3a2da59,2856517,abcat0701002,Halo,34:58.6,34:28.1
75eae66a2ffd88ae4490f6ca302844233747ce97,3046603,abcat0701002,Arkaham city,15:09.8,14:34.3
75ed9df22b556f4b3dbe2ac03c43c65ac123b919,2945052,abcat0701002,call of duty,00:08.4,00:01.4
75f019105fcadf415533d727557d93b415063f5e,9927328,abcat0701002,Batman,51:34.8,50:09.8
75f03467ca4ef1fa9ad9dd45ab98536bc32b717f,2833031,abcat0701002,blackops,21:05.4,20:27.9
75f06a95d96e1cd9192681c1b4c983eea7601e10,2670133,abcat0701002,Call of duty,04:54.6,04:36.3
75f15b6699d3b38e0d1f9ad31df2b8e65829dbbe,2945052,abcat0701002,Modern warfare 3,59:28.8,59:00.0
75f1e0bd281408e67b969e943084fbccc2f0b903,2078113,abcat0701002,forza 4,47:24.9,47:18.0
75f1e0bd281408e67b969e943084fbccc2f0b903,2953607,abcat0701002,forza 4,47:46.0,47:18.0
75f94035fcc47f59eeaa3ff71d74077cf7018a2e,1012721,abcat0701002,sims,11:57.2,11:37.8
75fb1accc60ac11a6e8552cad127ca3ff19a2ceb,2541184,abcat0701002,dead island,14:41.9,14:28.9
75fb70a55fd85404fa7a05b16c8f288508a560a6,9902347,abcat0701002,red blackberry torch,52:45.3,51:13.8
75fc7d7f0c30dfe21e9c8edfe7b0cb82ba39abb1,9713872,abcat0701002,E rated pc games,09:32.8,08:49.3
75fd715a9fc7a74a8478cf739c433e6001350059,2897116,abcat0701002,Dance central 2,54:13.8,54:03.6
75ffb9076a3228edc20668d9446fde03161eb5d4,1580049,abcat0701002,xbox,33:52.4,33:43.7
75ffb9076a3228edc20668d9446fde03161eb5d4,1066551,abcat0701002,wwe,29:16.0,29:03.3
760100133164eb6d7fd05f718ba7d369f59584ab,2897055,abcat0701002,Kinect,28:15.8,27:42.1
760100133164eb6d7fd05f718ba7d369f59584ab,1228939,abcat0701002,Rage,39:23.4,38:10.3
760100133164eb6d7fd05f718ba7d369f59584ab,2633103,abcat0701002,The foot fist way,28:47.6,26:24.9
7605656af9ba0aa44f35b2e901f6229d46552632,2541184,abcat0701002,dead island,50:26.8,50:01.8
76058f188114b0f21b450ad704ad8187504e180b,9854804,abcat0701002,Xbox 360,40:26.7,38:00.0
7607820f1b0e1b13ad7b2f59094bf584c9cf1fbc,2633103,abcat0701002,rocksmith,54:18.5,54:08.3
76095a4b7fc762393daa2f628b762d522a2cc236,2375195,abcat0701002,Madden 12,49:41.0,49:28.2
760ccc623262211d85f166f2616a95e4d51c6867,3046603,abcat0701002,arkham city,42:20.9,41:29.1
760ccc623262211d85f166f2616a95e4d51c6867,2173065,abcat0701002,arkham city,43:29.2,41:29.1
7612037c9a6b6121429713f190bf41a7cc830656,2107458,abcat0701002,Battlefield 3,09:30.6,09:16.4
7613f281e2d34d08b0c4cf5c5a9e23e2d4d7520b,2897116,abcat0701002,Dance central 2,43:28.5,42:32.4
76166cd3d0c833c4debdc15be029a90b395ed74b,9902347,abcat0701002,Xbox,59:12.0,58:58.7
76180439dc06e884ede738d90242b739c4f029fe,1228939,abcat0701002,rage,04:22.1,04:11.2
761ca8a3660184d693d98c37838fa3dd9ac9ddd3,2340293,abcat0701002,ncaa football,23:32.1,23:10.0
761e23a184d41a49ce5bf9611fa225ec963120f5,2833031,abcat0701002,xbox 360 games,03:26.8,00:38.3
761ed93b7231bf4431edcaf0cfe960e263b03a84,2173065,abcat0701002,Arkum city,13:39.8,13:32.2
761f702b1f616cdec2c1eb01fe89aba4d4e8aa42,2953607,abcat0701002,forza 4,21:16.1,20:23.5
762040f9f130f10555c94925a5a4deb64d793a2b,2670133,abcat0701002,Mw3,25:11.7,24:57.4
76212a2b20bcc4d300911b8250b55cbe72170ba4,1563392,abcat0701002,Michael Jackson XBOX Kinect,17:52.4,14:59.2
76219bb5d6c878099890963283cf7c2a5b9f866c,1808056,abcat0701002,MLB,25:30.7,24:16.7
76260f62b01aea8bced0e0251411c9d26fda0534,1004622,abcat0701002,sniper ghost warrior,50:07.6,49:19.6
7626ab1b45f188b622bcc31a69e1d83502a297d9,9854804,abcat0701002,Gears of war,06:11.2,05:37.7
7626bf91e884de0f57cc381d659cffcd2eee1e6e,7959033,abcat0701002,grand theft auto,29:24.0,28:50.1
76273bcbacff69f591d52abca94216861d5d272e,9854804,abcat0701002,Super mario 3 wii game,14:07.4,12:52.7
76281d219a553851e867930cfcf234a2153439e1,3552327,abcat0701002,dragon ball z,42:32.2,41:50.7
7628a4374811b8436f7da95e7eb9c4bae7fd9b24,2541184,abcat0701002,Dead island,38:51.6,38:33.1
762a685176ad81992cdf9522a03ae89767e1102b,2107458,abcat0701002,Battlefield 3,13:07.9,12:58.8
762ac46ea4d149b7392e69e26191f8ea967e353f,2467129,abcat0701002,gears of war 3 limited edition,20:24.2,20:10.4
762ebef853de25e2b3048acd106262ef38c1281e,2541184,abcat0701002,Dead island game,19:11.7,18:45.6
76324ed9c8b751d2f9eb3ac127ab9add6120c920,2945052,abcat0701002,Modern warfare 3 hardened edition,34:30.9,34:19.2
7632c2e880446c1c4125eaf9a24561735add077b,2945052,abcat0701002,Cyborg x flight,26:14.4,21:54.0
76363781a5d1bc409d94d41b0db3fdc7f8681f09,2945052,abcat0701002,mw3 hardened edition,56:40.2,56:31.3
7636a873f415e241219c6522ec9344653f72ba78,3455398,abcat0701002,xbox 360 elite,26:42.1,25:57.5
763735b17840a867317d13918fb7765f4f6c9e0c,2953607,abcat0701002,forza,52:20.3,50:45.2
7637f74007a191f7904bd4e724919ea4f8aa8e33,2704058,abcat0701002,fifa 12,00:14.9,00:06.4
763856ddd845e03cf7adf3c96cbbb3857b7a1d53,7959033,abcat0701002,Grand theft auto iv,16:30.6,15:40.3
763856ddd845e03cf7adf3c96cbbb3857b7a1d53,1511584,abcat0701002,Grand theft auto iv,16:46.8,15:40.3
76386be1febc0503d01a726fab2613bdbff5bac4,9487067,abcat0701002,Boarderlands,33:40.9,32:17.4
76386be1febc0503d01a726fab2613bdbff5bac4,2541184,abcat0701002,Dead island,13:50.5,13:41.6
7639c679571844e2273108aa2ac2df547aff44f3,2107458,abcat0701002,Battlefield3,39:57.5,39:48.2
763a06602f0a54e4cc998505d55fc203aeda9ba3,9854804,abcat0701002,Gears of war,55:10.4,54:47.6
763a079b6e6c7655ee2814f6d6cc880b8ea1f7e9,9374134,abcat0701002,red dead redemption,39:24.6,38:42.7
763bd7196283c9d75cf722b36be4f0074c28c4d6,8438032,abcat0701002,Assassins creed,32:32.1,30:48.1
763d8981866cfef16a40f204427693fd4949e2df,2107458,abcat0701002,battle field 3,19:10.3,17:46.7
763e78cf49b1db6d04bec14138101b250fe234c7,2541184,abcat0701002,Dead island,58:14.2,57:42.1
763ebf73b9dcb953d21682a042c8e6f3ff454a96,3046066,abcat0701002,Rock smith,20:13.4,17:36.1
7646db5235741406e9ad298d1d383ee284c5dba2,3046066,abcat0701002,Xbox 360,32:18.2,29:07.7
764776055cc16b5c58af97ec2959277bd069a00e,9701377,abcat0701002,Fallout new Vegas,39:11.4,39:03.1
764d778dcfe8ab7bdc03a75da2906d42c9546ebf,2633149,abcat0701002,Rocksmith,24:25.2,23:47.9
764e5e9d6d099b7d94a2f95549a7b49c076a1d36,2173065,abcat0701002,Batman,38:16.2,38:00.7
7650b0ff5ef69856c4f324bf504e8e80f792b499,9927373,abcat0701002,F.3.A.R,20:45.4,20:07.2
7650b0ff5ef69856c4f324bf504e8e80f792b499,2541184,abcat0701002,Dead Island,30:08.4,29:52.2
7650e63ef3891d5fde0ac07c44931af4464c79e8,3071408,abcat0701002,spiderman,27:14.0,26:00.2
7653f96fa26c885af1cd8dcf0706717c93314f36,1251132,abcat0701002,Deus ex,25:20.4,25:09.2
76545f48a69fa2b482ee5bd141117df2e180cccd,9166797,abcat0701002,resident evil xbox,03:11.9,02:43.7
76557943549873d25e6cec03a4ca2d82cf3a1d57,2633149,abcat0701002,Rock smith,45:57.8,45:41.3
76557943549873d25e6cec03a4ca2d82cf3a1d57,2633103,abcat0701002,Rock smith,46:10.4,45:41.3
7656730e21d960ad7015230c2def6b0107a27ad9,2842639,abcat0701002,rise of nightmares,03:58.6,02:13.8
7656730e21d960ad7015230c2def6b0107a27ad9,1228939,abcat0701002,rage,13:00.1,12:24.5
7656730e21d960ad7015230c2def6b0107a27ad9,2330703,abcat0701002,saints row 3,00:54.9,00:44.8
76590174093638a0786d099f9d18f1dcfc3a0f98,9902347,abcat0701002,Dragonball xbox,58:40.4,58:09.8
76590174093638a0786d099f9d18f1dcfc3a0f98,2173065,abcat0701002,Arkham city,23:01.4,22:46.2
765d869ec83592056651d55b1578e9adecb21d60,2467129,abcat0701002,gears of war e,39:16.1,38:13.1
76609b4e4585dc7fce98579b8625450f55601371,2107458,abcat0701002,battelfield 3,13:05.5,12:52.4
76619af4deed67a7f5351c018b4ba8c28c20f99c,3447104,abcat0701002,elder scrolls iv,00:45.2,59:32.3
7666663a265bacedb8e52ea69c615d7bc9bf9a86,9902347,abcat0701002,Call of duty bock ops,34:31.7,33:55.5
766909962bb6f7724d6018364f2f9aeb2cbea3d2,1092494,abcat0701002,Driver,25:35.1,24:47.6
766b6852f4de8837663ce46ff9fe75b220ba3494,9854804,abcat0701002,Microsoft 250gb for slim,47:59.5,47:34.1
766d66b9649dbabdcb35f5461e341fa2edf5841a,2807036,abcat0701002,Nhl 12,00:50.7,00:39.6
766d97d72f6b10bb065edc418c01515826f3fdfa,2467183,abcat0701002,Gears of War 3,40:45.6,40:25.5
766ec2a03665ec9984135896fcbe099ca05429cd,2032076,abcat0701002,gears of war,44:00.5,43:54.2
767263415a42cac76d237972462876516ea49422,2107458,abcat0701002,Battlefield 3,35:25.5,35:17.1
76754f3b3fec529bfb0dcdd5ab1a5b2584c5ae0c,9511432,abcat0701002,Left 4 dead 2,16:41.4,16:37.2
76780117060948422bdbd12dcf335ccbdc1dc394,2202037,abcat0701002,deus ex,17:13.1,15:03.7
7678ae3096ff663afb8b59a5984dad3cbe1e9ff8,2375195,abcat0701002,Madden 12,03:42.9,03:29.9
7678b022d39de259eab930389d6355afd35f50af,2032076,abcat0701002,Gears of war,49:33.8,45:06.2
7678d17d9accd9a3cea3a9ec2b8feb98c62cfa97,9713872,abcat0701002,xbox,52:22.4,49:05.8
7678d17d9accd9a3cea3a9ec2b8feb98c62cfa97,1580049,abcat0701002,xbox,54:05.4,49:05.8
7678ecda6740b15537d070f4307d6f58cfce8714,2670133,abcat0701002,Mw3,48:24.4,48:01.9
767ce9d173bbc2ae7f36271d6c28ffadc3473756,2173065,abcat0701002,Batman arkham city,02:45.3,02:38.3
767ede32f7b8b701f0008cfd4e1db0327503557e,2107458,abcat0701002,Battlefield_3_2011,11:57.7,11:02.0
767f84f221279991ef2e68a26e33fe060046b173,2107458,abcat0701002,battlefield 3,22:10.6,21:51.0
767fab81d337b4db36f3d69cc1f00b710485b2b1,2945052,abcat0701002,Call of duty 3,16:35.5,16:11.6
7680a325784dad11a319eee43da596d191a593ce,2802508,abcat0701002,just dance 3,41:58.5,39:35.4
7681e53afe4a9bf1bdb8318586e6d4255a2c5c16,2737171,abcat0701002,Resident evil,21:14.8,19:43.6
7682a0866afc29dc6a3f122518bbec5bfd377d8a,1154546,abcat0701002,Star wars,55:56.1,53:40.5
7682bbb3c0b3f75b51f87d52bb8b763e33683031,2541184,abcat0701002,dead island,16:01.1,15:26.2
7682bbb3c0b3f75b51f87d52bb8b763e33683031,2107458,abcat0701002,Battlefield 3 limited edition,29:05.5,28:35.5
76845714eea406bf468e1940ad6b453a8eb83f54,9215333,abcat0701002,genesis,08:40.2,08:25.8
7687e78e3b97ef3751919c777a4bbea5133d421a,3209295,abcat0701002,El shaddai,44:55.4,44:40.4
7688c3ab523d7b938500edd4aa6fdf2141099970,2704058,abcat0701002,Xbox,34:20.8,34:13.0
768943a9cf7facaae4e1f58ed4ecba47dcb4acc7,2467129,abcat0701002,Gears of war,57:17.9,56:34.1
768a14243dd2cd65ab78482a5d5157048994b1cd,9902347,abcat0701002,Call of duty black ops hardened editon,11:33.9,11:15.2
768b3121a043e5552eeac3a19688d9e26e99ce1e,2704058,abcat0701002,Fifa,10:29.2,10:02.0
768ee8804b77690dbe2859404e25346808f3524d,2107458,abcat0701002,Battlefield 3,03:55.8,03:22.1
768f3dba10679c047fe61804c76be87c1b828d92,2095189,abcat0701002,skyrim,58:11.4,57:58.9
76924be9fc8c908cb095e877bd9db7bebac51547,2670133,abcat0701002,Xbox,35:50.7,33:02.6
76924be9fc8c908cb095e877bd9db7bebac51547,2107458,abcat0701002,Xbox,36:05.0,33:02.6
769293b56cc3360a475f0e87e776d63934cd6f28,2375195,abcat0701002,Madden 2012,49:53.6,49:32.3
76938f8506da256aaf60981cac22cfa396903f96,8237302,abcat0701002,ghost recon,53:50.8,53:41.5
769588723e903211344f79c26f76d01b17784367,2633149,abcat0701002,rocksmith,20:45.1,20:29.0
7695f38024f2a5e4eba189c58e4e4ec997aa8061,2704058,abcat0701002,FIFA 12,02:57.8,02:47.3
7697d054335a5b609042d6cdef2740d621992098,2107458,abcat0701002,battelfield,19:52.2,19:45.7
76987f8cae693e92c26d2a64dff7e036bc6c4722,2945052,abcat0701002,call of duty modern warefare 3,23:49.0,22:55.2
769a2e06d9f92c9891966acb21b5b9eb50a71b20,9902347,abcat0701002,xbox 360 games,32:01.2,31:51.3
769a2e06d9f92c9891966acb21b5b9eb50a71b20,2078113,abcat0701002,xbox 360,02:07.4,01:48.6
769a91ed438e9889d5b3cb43958f073e0a556c1a,2945052,abcat0701002,Hardened edition,17:20.0,17:04.7
769af43b218e4c6e766ddfbfc10bd7ac6e4c6c07,2541184,abcat0701002,dead island,22:42.6,22:30.8
769b28fcd31632136f7ff8c9c28b1cabcb53414a,2670133,abcat0701002,mw3,23:18.3,23:06.0
769b28fcd31632136f7ff8c9c28b1cabcb53414a,2541184,abcat0701002,mw3,24:16.7,23:06.0
769b28fcd31632136f7ff8c9c28b1cabcb53414a,2432276,abcat0701002,xbox ufc,59:52.2,59:19.4
769b4d02d0e614e6a03f622184a4ad1234327aa6,2945052,abcat0701002,modern warfare 3,27:26.2,27:00.3
769b4d02d0e614e6a03f622184a4ad1234327aa6,2945052,abcat0701002,modern warfare 3,23:29.0,23:06.3
769c15714555f879ddce23858fbe9671cb42f3c0,2977637,abcat0701002,NBA 2k12,45:49.9,45:43.1
769d09a7883debb51d359a43cdd295f893b2fb1e,2467129,abcat0701002,20110801_GOW3,17:38.3,17:26.6
769d78b099fc758b12ac1228fb8f698fe5eb2acd,8887644,abcat0701002,world at war,05:55.9,05:05.3
769e2893aea80a95e3cdb66c6c85a2bf79024a95,2856517,abcat0701002,halo anniversary,47:17.6,44:06.7
